Committee,Name,Link,Published On,Meeting Date,Type
Members Committee,Consent Agenda Item B - Draft Pro Forma Dynamic Schedule Agreement - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-consent-agenda-item-b-draft-pro-forma-dynamic-schedule-agreement-presentation.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Item 1 - Limitations on Claims - Draft Tariff & OA Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-item-01-limitations-on-claims-draft-tariff-and-oa-revisions.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Item 2 - TEAC Redesign  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-item-02-teac-redesign.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Item 3 - Nominating Committee  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-item-03-nominating-committee.ashx,9.21.2017,9.28.2017,PDF
Members Committee,MC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-mc-posting-report-card.ashx,2.15.2018,9.28.2017,XLS
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-agenda.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-agenda-doc.ashx,9.21.2017,9.25.2017,DOC
Members Committee,Item 1 - Interregional Coordination  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-01-interregional-coordination.ashx,11.22.2017,9.25.2017,PDF
Members Committee,Item 2 - Energy Efficiency in Kentucky  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-02-energy-efficiency-in-kentucky.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Item 3 - PJM.com Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-03-pjm-dot-com-update.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 4 - PJM-MISO JOA Update - Webinar Freeze Date  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-04-pjm-miso-joa-update-webinar-freeze-date.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 4 - PJM-MISO JOA Update - Webinar Freeze Date - JOA Attachment 2  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-04-pjm-miso-joa-update-webinar-freeze-date-joa-attachment-2.ashx,9.25.2017,9.25.2017,PDF
Members Committee,Item 5 - RPM Quadrennial Review  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-05-rpm-quadrennial-review.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 8 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-08-imm-report.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Item 9A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-09a-markets-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 9A - Markets Report - Data Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-09a-markets-report-data-appendix.ashx,9.21.2017,9.25.2017,XLS
Members Committee,Item 9B - Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-09b-operations-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 9C - Regulatory Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-09c-regulatory-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 9D - 2Q2017 Financial Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-09d-2q2017-financial-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 10A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-10a-mrc-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 10C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-10c-oc-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 10D - PC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-10d-pc-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 10E - GDECS Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-10e-gdecs-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 10F - CCPPSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-10f-ccppstf-report.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Kleinman Center - Paper Overview  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-stakeholder/20170925-kleinman-center-paper-overview.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Kleinman Center Paper - PJM Governance Reforms  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-stakeholder/20170925-kleinman-center-paper-pjm-governance-reforms.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Manual 34 - Robert's Rules Chart  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-stakeholder/20170925-manual-34-roberts-rules-chart.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Suggested Topics  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-stakeholder/20170925-suggested-topics.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-agenda.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-agenda-doc.ashx,7.20.2017,7.27.2017,DOC
Members Committee,Consent Agenda Item A - Draft Minutes - MC - 6.22.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-consent-agenda-item-a-draft-minutes-mc-20170622.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Consent Agenda Item B - Draft Tariff Revisions - Alternate Queue  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-consent-agenda-item-b-draft-tariff-revisions-alternate-queue.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Consent Agenda Item B - Draft Tariff Revisions - Less Than $5M Cost Allocation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-consent-agenda-item-b-draft-tariff-revisions-less-than-5m-cost-allocation.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Item 1 - Regulation Market Issue Senior Task Force - Draft Tariff & OA Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-01-rmistf-draft-tariff-and-oa-revisions.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Item 1 - Regulation Market Issue Senior Task Force Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-01-rmistf-update.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Item 2 - Pro Forma Pseudo-Tie Agreement - Comparison of with & without Native BA as Party  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-02-pro-forma-pseudo-tie-agreement-comparison-of-with-and-without-native-ba-as-party.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Item 2 - Pro Forma Pseudo-Tie Agreement - PJM-MISO JOA Updates  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-02-pro-forma-pseudo-tie-agreement-pjm-miso-joa-updates.ashx,7.21.2017,7.27.2017,PDF
Members Committee,Item 2 - Pro Forma Pseudo-Tie Agreement - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-02-pro-forma-pseudo-tie-agreement-presentation.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Item 2 - Pro Forma Pseudo-Tie Agreement - Proposed Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-02-pro-forma-pseudo-tie-agreement-proposed-tariff-revisions.ashx,7.20.2017,7.27.2017,PDF
Members Committee,Item 2 - Pro Forma Pseudo-Tie Agreement - with Native BA as Party  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-02-pro-forma-pseudo-tie-agreement-with-native-ba-as-party.ashx,7.27.2017,7.27.2017,PDF
Members Committee,Item 2 - Pro Forma Pseudo-Tie Agreement - without Native BA as Party  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-02-pro-forma-pseudo-tie-agreement-without-native-ba-as-party.ashx,7.27.2017,7.27.2017,PDF
Members Committee,Item 2 - Pseudo-Tie - System Modification Cost Reimbursement Agreement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-item-02-pseudo-tie-system-modification-cost-reimbursement-agreement.ashx,7.20.2017,7.27.2017,PDF
Members Committee,MC Voting Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-mc-voting-report.ashx,7.28.2017,7.27.2017,PDF
Members Committee,MC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170727/20170727-mc-posting-report-card.ashx,7.28.2017,7.27.2017,XLS
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-agenda.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-agenda-doc.ashx,7.20.2017,7.24.2017,DOC
Members Committee,Item 1 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-01-interregional-coordination-update.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 2 - Stakeholder Satisfaction Survey Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-02-stakeholder-satisfaction-survey-update.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 6 - 2017 OPSI Annual Meeting  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-06-2017-opsi-annual-meeting.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 7 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-07-imm-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 8A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-08a-markets-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 8A - Markets Report - Data Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-08a-markets-report-data-appendix.ashx,7.20.2017,7.24.2017,XLS
Members Committee,Item 8B - Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-08b-operations-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 8C - Regulatory Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-08c-regulatory-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 9A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-09a-mrc-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 9B - MIC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-09b-mic-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 9C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-09c-oc-report.ashx,7.21.2017,7.24.2017,PDF
Members Committee,Item 9D - PC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-09d-pc-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 9E - GDECS Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-09e-gdecs-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Item 9F - CCPPSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-webinar/20170724-item-09f-ccppstf-report.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Stakeholder Process Forum Suggested Topics  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-stakeholder/20170724-stakeholder-process-forum-suggested-topics.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Energy Efficiency Problem Statement - Identifying Speakers  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-stakeholder/20170724-energy-efficiency-problem-statement-identifying-speakers.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Kleinman Center Paper - Overview  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-stakeholder/20170724-kleinman-center-paper-overview.ashx,7.21.2017,7.24.2017,PDF
Members Committee,Kleinman Center Paper - PJM Governance Reforms  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-stakeholder/20170724-kleinman-center-paper-pjm-governance-reforms.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Manual 34 - Robert's Rules Chart  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170724-stakeholder/20170724-manual-34-roberts-rules-chart.ashx,7.20.2017,7.24.2017,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-agenda.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-agenda-doc.ashx,6.15.2017,6.22.2017,DOC
Members Committee,Consent Agenda Item A - Draft Minutes - 5.17.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-consent-agenda-item-a-draft-minutes-20170517.ashx,6.22.2017,6.22.2017,PDF
Members Committee,Consent Agenda Item B - Solar Forecasting Tools - Draft Tariff & OA Revisions - Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-consent-agenda-item-b-solar-forecasting-tools-draft-tariff-and-oa-revisions-redline.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Consent Agenda Item B - Solar Forecasting Tools - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-consent-agenda-item-b-solar-forecasting-tools-presentation.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Consent Agenda Item C - Pseudo-Tie Generator & Dynamic Schedule End-of-Month Meter Correction Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-consent-agenda-item-c-pseudo-tie-generator-and-dynamic-schedule-end-of-month-meter-correction-matrix.ashx,6.15.2017,6.22.2017,XLS
Members Committee,Consent Agenda Item C - Pseudo-Tie Generator & Dynamic Schedule End-of-Month Meter Correction Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-consent-agenda-item-c-pseudo-tie-generator-and-dynamic-schedule-end-of-month-meter-correction-presentation.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Consent Agenda Item C - Pseudo-Tie Generator & Dynamic Schedule End-of-Month Meter Correction  - Draft Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-consent-agenda-item-c-pseudo-tie-generator-and-dynamic-schedules-end-of-month-meter-correction-draft-tariff-revisions.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Consent Agenda Item D - Annual Revenue Requirement for New Black Start Units - Draft Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-consent-agenda-item-d-annual-revenue-requirement-for-new-black-start-units-draft-tariff-revisions.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Consent Agenda Item D - New Black Start Unit Annual Revenue Requirement Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-consent-agenda-item-d-new-black-start-unit-annual-revenue-requirement-presentation.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Item 1 - EMUSTF - Phase 3 - Draft OA & Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-item-01-emustf-phase-3-draft-oa-tariff-revisions.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Item 1 - EMUSTF - Phase 3 - Vote Results  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-item-01-emustf-phase-3-vote-results.ashx,6.15.2017,6.22.2017,PDF
Members Committee,Item 1 - EMUSTF - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-item-01-emustf-presentation.ashx,6.15.2017,6.22.2017,PDF
Members Committee,MC Master Voting Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-mc-master-voting-report.ashx,6.23.2017,6.22.2017,PDF
Members Committee,MC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170622/20170622-mc-posting-report-card.ashx,7.28.2017,6.22.2017,XLS
Members Committee,Stakeholder Process Training  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170621-stakeholder/20170621-stakeholder-process-training.ashx,6.21.2017,6.21.2017,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-agenda.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-agenda-doc.ashx,6.16.2017,6.19.2017,DOC
Members Committee,Item 1 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-01-interregional-coordination-update.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 2 - Resilience Road Map  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-02-resilience-roadmap.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 4 - DR Strategy  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-04-dr-strategy.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 5 - Data Miner 2  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-05-data-miner-2.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 6 - Distributed Energy Resources Stakeholder Process Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-06-distributed-energy-resources-stakeholder-process-update.ashx,6.19.2017,6.19.2017,PDF
Members Committee,Item 7 - Markets Certification Overview  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-07-markets-certification-overview.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 10 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-10-imm-report.ashx,6.19.2017,6.19.2017,PDF
Members Committee,Item 11A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-11a-markets-report.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 11A - Markets Report - Data Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-11a-markets-report-data-appendix.ashx,6.16.2017,6.19.2017,XLS
Members Committee,Item 11B - Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-11b-operations-report.ashx,6.19.2017,6.19.2017,PDF
Members Committee,Item 11C - 1st Quarter 2017 - Financial Statement Highlights  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-11c-first-quarter-2017-financial-statement-highlights.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 11D - Regulatory Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-11d-regulatory-report.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 12A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-12a-mrc-report.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 12B - MIC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-12b-mic-report.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 12C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-12c-oc-report.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 12D - PC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-12d-pc-report.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 12E - GDECS Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-12e-gdecs-report.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Item 12F - CCPPSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-webinar/20170619-item-12f-ccppstf-report.ashx,6.16.2017,6.19.2017,PDF
Members Committee,Stakeholder Process Forum  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170619-stakeholder/20170619-stakeholder-process-forum.ashx,6.19.2017,6.19.2017,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-agenda.ashx,5.17.2017,5.17.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-agenda-doc.ashx,5.17.2017,5.17.2017,DOC
Members Committee,Item 1 - Comments of the President & CEO  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-01-comments-of-the-president-and-ceo.ashx,5.17.2017,5.17.2017,PDF
Members Committee,Item 4A - Draft Minutes - MC - 4.27.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-04a-draft-minutes-mc-20170427.ashx,5.11.2017,5.17.2017,PDF
Members Committee,Item 5 - Nominating Committee Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-05-nominating-committee-report.ashx,5.11.2017,5.17.2017,PDF
Members Committee,Item 6A - Year In Review - Operations & Markets  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-06a-year-in-review-operations-and-markets.ashx,5.17.2017,5.17.2017,PDF
Members Committee,Item 6B - Year In Review - Member Relations & Federal - State Policies  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-06b-year-in-review-member-relations-and-federal-state-policies.ashx,5.17.2017,5.17.2017,PDF
Members Committee,Item 6C - Year In Review - IMM  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-06c-year-in-review-imm.ashx,5.17.2017,5.17.2017,PDF
Members Committee,Item 7 - Stakeholder Responsiveness  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-07-stakeholder-responsiveness.ashx,5.11.2017,5.17.2017,PDF
Members Committee,Item 8 - IT Resilience & Security  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-08-it-resilience-and-security.ashx,5.11.2017,5.17.2017,PDF
Members Committee,Item 9A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-09a-markets-report.ashx,5.11.2017,5.17.2017,PDF
Members Committee,Item 9A - Markets Report - Data Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-09a-markets-report-data-appendix.ashx,5.11.2017,5.17.2017,XLS
Members Committee,Item 9B - Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-09b-operations-report.ashx,5.11.2017,5.17.2017,PDF
Members Committee,Item 9C - Interregional Coordination Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-09c-interregional-coordination-report.ashx,5.11.2017,5.17.2017,PDF
Members Committee,Item 9D - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-item-09d-imm-report.ashx,5.12.2017,5.17.2017,PDF
Members Committee,MC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170517/20170517-mc-posting-report-card.ashx,6.9.2017,5.17.2017,XLS
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170427/20170427-agenda.ashx,4.21.2017,4.27.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170427/20170427-agenda-doc.ashx,4.21.2017,4.27.2017,DOC
Members Committee,Consent Agenda Item A - Draft Minutes - MC - 3.23.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170427/20170427-consent-agenda-item-a-draft-minutes-mc-20170323.ashx,4.20.2017,4.27.2017,PDF
Members Committee,Consent Agenda Item B - Order 825 - Draft Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170427/20170427-consent-agenda-item-b-order-825-draft-tariff-revisions.ashx,4.20.2017,4.27.2017,PDF
Members Committee,Consent Agenda Item B - Order 825 - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170427/20170427-consent-agenda-item-b-order-825-presentation.ashx,4.20.2017,4.27.2017,PDF
Members Committee,Item 1 - Fuel Cost Policy & Hourly Offers Filing - Draft Manual 15 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170427/20170427-item-01-fuel-cost-policy-and-hourly-offers-filing-draft-manual-15-revisions.ashx,4.20.2017,4.27.2017,PDF
Members Committee,Item 1 - Fuel Cost Policy & Hourly Offers Filing - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170427/20170427-item-01-fuel-cost-policy-and-hourly-offers-filing-presentation.ashx,4.20.2017,4.27.2017,PDF
Members Committee,MC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170427/20170427-mc-posting-report-card.ashx,5.2.2017,4.27.2017,XLS
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170424-webinar/20170424-agenda.ashx,4.20.2017,4.24.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170424-webinar/20170424-agenda-doc.ashx,4.20.2017,4.24.2017,DOC
Members Committee,Item 1 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170424-webinar/20170424-item-01-interregional-coordination-update.ashx,4.21.2017,4.24.2017,PDF
Members Committee,Item 2 - Planning Community Tool Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170424-webinar/20170424-item-02-planning-community-tool-update.ashx,4.20.2017,4.24.2017,PDF
Members Committee,Item 6 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170424-webinar/20170424-item-06-imm-report.ashx,4.20.2017,4.24.2017,PDF
Members Committee,Item 7A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170424-webinar/20170424-item-07a-markets-report.ashx,4.20.2017,4.24.2017,PDF
Members Committee,Item 7A - Markets Report - Data Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170424-webinar/20170424-item-07a-markets-report-data-appendix.ashx,4.20.2017,4.24.2017,XLS
Members Committee,Item 7B - Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170424-webinar/20170424-item-07b-operations-report.ashx,4.20.2017,4.24.2017,PDF
